entry_kind	name	family	mode	estimate_variant	config_inputs	result_columns	source_file	source_line	support_status	architecture_needs	memory_needs	test_oracle	prd_impact	deprecated_by
procedure	gds.beta.pipeline.nodeClassification.predict.mutate.estimate	machine-learning	M	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/predict/NodeClassificationPipelineMutateProc.java	50	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.predict.stream	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/predict/NodeClassificationPipelineStreamProc.java	41	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.predict.stream.estimate	machine-learning	M	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/predict/NodeClassificationPipelineStreamProc.java	50	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.predict.write	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/predict/NodeClassificationPipelineWriteProc.java	41	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.predict.write.estimate	machine-learning	M	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/predict/NodeClassificationPipelineWriteProc.java	50	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.selectFeatures	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineAddStepProcs.java	48	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.train	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/predict/NodeClassificationPipelineTrainProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.train.estimate	machine-learning	M	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/predict/NodeClassificationPipelineTrainProc.java	47	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.ml.kge.predict.mutate	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/kge/KGEPredictMutateProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.ml.kge.predict.stream	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/kge/KGEPredictStreamProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.ml.kge.predict.write	machine-learning	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/kge/KGEPredictWriteProc.java	39	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.scaleProperties.mutate	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesMutateProc.java	62	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	gds.scaleProperties.mutate
procedure	gds.alpha.scaleProperties.stream	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesStreamProc.java	62	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	gds.scaleProperties.stream
procedure	gds.beta.collapsePath.mutate	misc	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/walking/CollapsePathMutateProc.java	49	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	gds.collapsePath.mutate
procedure	gds.beta.listProgress	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/ListProgressProc.java	40	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	gds.listProgress
procedure	gds.collapsePath.mutate	misc	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/walking/CollapsePathMutateProc.java	40	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.adjacencyPackingStrategy	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	44	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.adjacencyPackingStrategy.reset	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	72	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.enableAdjacencyCompressionMemoryTracking	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	51	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.enableAdjacencyCompressionMemoryTracking.reset	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	79	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.enableArrowDatabaseImport	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	58	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.enableArrowDatabaseImport.reset	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	86	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.pagesPerThread	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	65	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.pagesPerThread.reset	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	93	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.useMixedAdjacencyList	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	128	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.useMixedAdjacencyList.reset	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	100	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.usePackedAdjacencyList	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	135	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.usePackedAdjacencyList.reset	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	107	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.useReorderedAdjacencyList	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	142	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.useReorderedAdjacencyList.reset	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	114	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.useUncompressedAdjacencyList	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	149	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.features.useUncompressedAdjacencyList.reset	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/FeatureToggleProc.java	121	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.graph.relationships.indexInverse	misc	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/indexInverse/IndexInverseProc.java	43	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.graph.relationships.indexInverse.estimate	misc	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/indexInverse/IndexInverseProc.java	53	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.graph.relationships.toUndirected	misc	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/undirected/ToUndirectedProc.java	60	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.graph.relationships.toUndirected.estimate	misc	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/undirected/ToUndirectedProc.java	87	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.list	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/ListProc.java	57	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.listProgress	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/ListProgressProc.java	49	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.memory.list	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/memory/MemoryProc.java	37	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.memory.summary	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/memory/MemoryProc.java	43	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.scaleProperties.mutate	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesMutateProc.java	42	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.scaleProperties.mutate.estimate	misc	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesMutateProc.java	51	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.scaleProperties.stats	misc	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesStatsProc.java	41	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.scaleProperties.stats.estimate	misc	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesStatsProc.java	50	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.scaleProperties.stream	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesStreamProc.java	42	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.scaleProperties.stream.estimate	misc	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesStreamProc.java	51	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.scaleProperties.write	misc	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesWriteProc.java	42	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.scaleProperties.write.estimate	misc	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/main/java/org/neo4j/gds/scaling/ScalePropertiesWriteProc.java	51	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.test.pl	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/test/java/org/neo4j/gds/BaseProgressTest.java	63	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.test.plfinished	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/test/java/org/neo4j/gds/ListProgressProcTest.java	152	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.test.track	misc	MissingEvidence	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/misc/src/test/java/org/neo4j/gds/ListProgressDetailProcTest.java	145	NeedsArchitectureSpike	catalog or sidecar operations	MissingEvidence	MissingEvidence	Complete GDS surface	none
procedure	gds.allShortestPaths.delta.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/delta/AllShortestPathsDeltaMutateProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.allShortestPaths.delta.mutate.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/delta/AllShortestPathsDeltaMutateProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
