inventory_row_id	procedure_name	surface_kind	family	mode	is_estimate	source_file	source_line	config_type	result_type	estimate_path	support_status	unsupported_error_code	unsupported_message_shape	result_schema_behavior	first_canary_or_test	evidence_confidence	notes
323	gds.fastRP.mutate.estimate	procedure	embeddings	READ	yes	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPMutateProc.java	50	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPMutateProc.java:50	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-323	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
324	gds.fastRP.stats	procedure	embeddings	READ	no	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStatsProc.java	41	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-324	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
325	gds.fastRP.stats.estimate	procedure	embeddings	READ	yes	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStatsProc.java	50	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStatsProc.java:50	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-325	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
326	gds.fastRP.stream	procedure	embeddings	READ	no	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStreamProc.java	41	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-326	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
327	gds.fastRP.stream.estimate	procedure	embeddings	READ	yes	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStreamProc.java	50	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStreamProc.java:50	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-327	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
328	gds.fastRP.write	procedure	embeddings	WRITE	no	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPWriteProc.java	42	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-328	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
329	gds.fastRP.write.estimate	procedure	embeddings	READ	yes	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPWriteProc.java	51	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPWriteProc.java:51	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-329	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
330	gds.hashgnn.mutate	procedure	embeddings	READ	no	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNMutateProc.java	42	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-330	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
331	gds.hashgnn.mutate.estimate	procedure	embeddings	READ	yes	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNMutateProc.java	67	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNMutateProc.java:67	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-331	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
332	gds.hashgnn.stream	procedure	embeddings	READ	no	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNStreamProc.java	42	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-332	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
333	gds.hashgnn.stream.estimate	procedure	embeddings	READ	yes	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNStreamProc.java	67	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNStreamProc.java:67	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-333	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
334	gds.node2vec.mutate	procedure	embeddings	READ	no	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecMutateProc.java	42	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-334	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
335	gds.node2vec.mutate.estimate	procedure	embeddings	READ	yes	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecMutateProc.java	51	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecMutateProc.java:51	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-335	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
336	gds.node2vec.stream	procedure	embeddings	READ	no	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecStreamProc.java	42	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-336	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
337	gds.node2vec.stream.estimate	procedure	embeddings	READ	yes	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecStreamProc.java	51	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecStreamProc.java:51	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-337	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
338	gds.node2vec.write	procedure	embeddings	WRITE	no	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecWriteProc.java	43	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-338	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
339	gds.node2vec.write.estimate	procedure	embeddings	READ	yes	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecWriteProc.java	52	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecWriteProc.java:52	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-339	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
340	gds.alpha.ml.splitRelationships.mutate	procedure	machine-learning	READ	no	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/splitting/SplitRelationshipsMutateProc.java	38	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-340	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
341	gds.alpha.pipeline.linkPrediction.addMLP	procedure	machine-learning	READ	no	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineAddTrainerMethodProcs.java	76	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-341	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
342	gds.alpha.pipeline.linkPrediction.addRandomForest	procedure	machine-learning	READ	no	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineAddTrainerMethodProcs.java	60	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-342	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
343	gds.alpha.pipeline.linkPrediction.configureAutoTuning	procedure	machine-learning	READ	no	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineConfigureAutoTuningProc.java	38	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-343	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
344	gds.alpha.pipeline.nodeClassification.addMLP	procedure	machine-learning	READ	no	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineAddTrainerMethodProcs.java	71	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-344	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
